Start_Year,count,Genre,Total,Top_Anime
1966.0,1,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1967.0,1,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1968.0,1,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1969.0,0,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1970.0,0,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1971.0,1,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1972.0,1,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1973.0,0,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1974.0,0,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1975.0,1,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1976.0,0,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1977.0,3,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1978.0,3,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1979.0,3,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1980.0,0,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1981.0,2,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1982.0,0,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1983.0,3,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1984.0,2,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1985.0,4,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1986.0,4,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1987.0,12,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1988.0,4,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1989.0,6,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1990.0,6,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1991.0,11,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1992.0,7,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1993.0,6,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1994.0,4,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1995.0,6,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1996.0,8,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1997.0,7,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1998.0,12,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1999.0,12,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
2000.0,14,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
2001.0,13,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
2002.0,15,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
2003.0,17,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
2004.0,17,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
2005.0,16,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
2006.0,28,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
2007.0,31,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
2008.0,25,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
2009.0,25,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
2010.0,22,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
2011.0,28,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
2012.0,31,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
2013.0,23,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
2014.0,32,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
2015.0,35,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
2016.0,39,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
2017.0,45,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
2018.0,35,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
2019.0,32,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
2020.0,34,Mystery,691,"Death Note (2006),Shingeki no Kyojin (2013),Tokyo Ghoul (2014),Shingeki no Kyojin Season 2 (2017),Mirai Nikki (2011)"
1917.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1918.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1919.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1920.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1921.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1922.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1923.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1924.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1925.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1926.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1927.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1928.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1929.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1930.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1931.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1932.0,1,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1933.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1934.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1935.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1936.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1937.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1938.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1939.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1940.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1941.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1942.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1943.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1944.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1945.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1946.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1947.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1948.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1949.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1950.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1951.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1952.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1953.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1954.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1955.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1956.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1957.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1958.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1959.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1960.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1961.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1962.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1963.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1964.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1965.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1966.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1967.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1968.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1969.0,2,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1970.0,1,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1971.0,1,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1972.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1973.0,1,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1974.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1975.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1976.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1977.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1978.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1979.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1980.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1981.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1982.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1983.0,0,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1984.0,7,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1985.0,15,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1986.0,1,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1987.0,5,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1988.0,4,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1989.0,7,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1990.0,12,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1991.0,8,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1992.0,6,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1993.0,2,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1994.0,19,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1995.0,16,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1996.0,28,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1997.0,23,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1998.0,24,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1999.0,31,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
2000.0,43,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
2001.0,82,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
2002.0,68,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
2003.0,72,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
2004.0,57,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
2005.0,42,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
2006.0,40,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
2007.0,46,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
2008.0,39,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
2009.0,44,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
2010.0,57,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
2011.0,63,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
2012.0,46,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
2013.0,60,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
2014.0,64,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
2015.0,56,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
2016.0,54,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
2017.0,54,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
2018.0,49,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
2019.0,42,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
2020.0,48,Hentai,1340,"Boku no Pico (2006),Pico to Chico (2007),Pico x CoCo x Chico (2008),Bible Black (2001),Euphoria (2011)"
1917.0,0,Psychological,326,"Death Note (2006),Tokyo Ghoul (2014),Mirai Nikki (2011),Re:Zero kara Hajimeru Isekai Seikatsu (2016),Boku dake ga Inai Machi (2016)"
1918.0,0,Psychological,326,"Death Note (2006),Tokyo Ghoul (2014),Mirai Nikki (2011),Re:Zero kara Hajimeru Isekai Seikatsu (2016),Boku dake ga Inai Machi (2016)"
1919.0,0,Psychological,326,"Death Note (2006),Tokyo Ghoul (2014),Mirai Nikki (2011),Re:Zero kara Hajimeru Isekai Seikatsu (2016),Boku dake ga Inai Machi (2016)"
1920.0,0,Psychological,326,"Death Note (2006),Tokyo Ghoul (2014),Mirai Nikki (2011),Re:Zero kara Hajimeru Isekai Seikatsu (2016),Boku dake ga Inai Machi (2016)"
1921.0,0,Psychological,326,"Death Note (2006),Tokyo Ghoul (2014),Mirai Nikki (2011),Re:Zero kara Hajimeru Isekai Seikatsu (2016),Boku dake ga Inai Machi (2016)"
1922.0,0,Psychological,326,"Death Note (2006),Tokyo Ghoul (2014),Mirai Nikki (2011),Re:Zero kara Hajimeru Isekai Seikatsu (2016),Boku dake ga Inai Machi (2016)"
1923.0,0,Psychological,326,"Death Note (2006),Tokyo Ghoul (2014),Mirai Nikki (2011),Re:Zero kara Hajimeru Isekai Seikatsu (2016),Boku dake ga Inai Machi (2016)"
1924.0,0,Psychological,326,"Death Note (2006),Tokyo Ghoul (2014),Mirai Nikki (2011),Re:Zero kara Hajimeru Isekai Seikatsu (2016),Boku dake ga Inai Machi (2016)"
1925.0,0,Psychological,326,"Death Note (2006),Tokyo Ghoul (2014),Mirai Nikki (2011),Re:Zero kara Hajimeru Isekai Seikatsu (2016),Boku dake ga Inai Machi (2016)"
1926.0,0,Psychological,326,"Death Note (2006),Tokyo Ghoul (2014),Mirai Nikki (2011),Re:Zero kara Hajimeru Isekai Seikatsu (2016),Boku dake ga Inai Machi (2016)"
1927.0,0,Psychological,326,"Death Note (2006),Tokyo Ghoul (2014),Mirai Nikki (2011),Re:Zero kara Hajimeru Isekai Seikatsu (2016),Boku dake ga Inai Machi (2016)"
1928.0,0,Psychological,326,"Death Note (2006),Tokyo Ghoul (2014),Mirai Nikki (2011),Re:Zero kara Hajimeru Isekai Seikatsu (2016),Boku dake ga Inai Machi (2016)"
1929.0,0,Psychological,326,"Death Note (2006),Tokyo Ghoul (2014),Mirai Nikki (2011),Re:Zero kara Hajimeru Isekai Seikatsu (2016),Boku dake ga Inai Machi (2016)"
1930.0,0,Psychological,326,"Death Note (2006),Tokyo Ghoul (2014),Mirai Nikki (2011),Re:Zero kara Hajimeru Isekai Seikatsu (2016),Boku dake ga Inai Machi (2016)"
1931.0,0,Psychological,326,"Death Note (2006),Tokyo Ghoul (2014),Mirai Nikki (2011),Re:Zero kara Hajimeru Isekai Seikatsu (2016),Boku dake ga Inai Machi (2016)"
1932.0,0,Psychological,326,"Death Note (2006),Tokyo Ghoul (2014),Mirai Nikki (2011),Re:Zero kara Hajimeru Isekai Seikatsu (2016),Boku dake ga Inai Machi (2016)"
